t,north,east,down,inside_nfz,clearance,source,attack_type,poisoned,target_north,target_east,target_down,trusted_claim
0.000,0.3000,0.0000,-3.0000,False,4.7000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
2.469,0.6000,0.0000,-3.0000,False,4.4000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
2.669,0.9000,0.0000,-3.0000,False,4.1000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
2.870,1.2000,0.0000,-3.0000,False,3.8000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
3.070,1.5000,0.0000,-3.0000,False,3.5000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
3.271,1.8000,0.0000,-3.0000,False,3.2000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
3.471,2.1000,0.0000,-3.0000,False,2.9000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
3.672,2.4000,0.0000,-3.0000,False,2.6000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
3.873,2.7000,0.0000,-3.0000,False,2.3000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
4.074,3.0000,0.0000,-3.0000,False,2.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
4.275,3.3000,0.0000,-3.0000,False,1.7000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
4.476,3.6000,0.0000,-3.0000,False,1.4000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
4.677,3.9000,0.0000,-3.0000,False,1.1000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
4.877,4.0000,0.0000,-3.0000,False,1.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
5.078,4.0000,0.0000,-3.0000,False,1.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
5.279,4.0000,0.0000,-3.0000,False,1.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
5.479,4.0000,0.0000,-3.0000,False,1.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
5.680,4.0000,0.0000,-3.0000,False,1.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
5.881,4.0000,0.0000,-3.0000,False,1.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
6.082,4.0000,0.0000,-3.0000,False,1.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
6.283,4.0000,0.0000,-3.0000,False,1.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
6.483,4.0000,0.0000,-3.0000,False,1.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
6.684,4.0000,0.0000,-3.0000,False,1.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
6.885,4.0000,0.0000,-3.0000,False,1.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
7.086,4.0000,0.0000,-3.0000,False,1.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
7.286,4.0000,0.0000,-3.0000,False,1.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
7.487,4.0000,0.0000,-3.0000,False,1.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
7.688,4.0000,0.0000,-3.0000,False,1.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
7.889,4.0000,0.0000,-3.0000,False,1.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
