t,north,east,down,inside_nfz,clearance,source,attack_type,poisoned,target_north,target_east,target_down,trusted_claim
0.000,0.3000,0.0000,-3.0000,False,4.7000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
2.425,0.6000,0.0000,-3.0000,False,4.4000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
2.626,0.9000,0.0000,-3.0000,False,4.1000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
2.826,1.2000,0.0000,-3.0000,False,3.8000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
3.027,1.5000,0.0000,-3.0000,False,3.5000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
3.227,1.8000,0.0000,-3.0000,False,3.2000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
3.429,2.1000,0.0000,-3.0000,False,2.9000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
3.630,2.4000,0.0000,-3.0000,False,2.6000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
3.830,2.7000,0.0000,-3.0000,False,2.3000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
4.031,3.0000,0.0000,-3.0000,False,2.0000,mission_coordinator,none,False,4.0,0.0,-3.0,"Mission coordinator: A2 assigned to survey role. Proceed to your assigned patrol waypoint at NORTH=4.0, EAST=0.0, DOWN=-3.0, ahead of the survey area."
